animal_id,district,breed,age_years,hour,temperature,temp_24h_delta,temp_24h_mean,rumination_minutes,rumination_drop_pct,feeding_minutes,feeding_drop_pct,activity_index,activity_drop_pct,health_state,condition,days_to_symptom
MAH-AHM-TAG-1916,AHM,Murrah Buffalo,4.2,156,38.66,-0.08,38.36,465.7,-3.5,261.7,-0.7,116.0,-16.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1916,AHM,Murrah Buffalo,4.2,232,38.35,-0.06,38.32,388.8,13.6,234.2,9.9,102.6,-2.6,Sub-clinical,Ketosis,1.8
MAH-AHM-TAG-1916,AHM,Murrah Buffalo,4.2,265,37.78,-0.22,38.22,361.8,19.6,173.5,33.3,69.7,30.3,Sub-clinical,Ketosis,0.5
MAH-AHM-TAG-1916,AHM,Murrah Buffalo,4.2,312,37.72,0.05,38.07,258.5,42.6,123.9,52.3,48.8,51.2,Clinical,Ketosis,0.0
MAH-SAT-TAG-1917,SAT,Khillari,7.0,48,38.14,-0.11,38.44,472.5,-5.0,279.9,-7.7,75.6,24.4,Healthy,Healthy,-1.0
MAH-SAT-TAG-1917,SAT,Khillari,7.0,114,38.46,0.14,38.48,443.0,1.6,302.6,-16.4,95.5,4.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1917,SAT,Khillari,7.0,134,38.62,-0.07,38.48,473.4,-5.2,312.4,-20.2,104.8,-4.8,Healthy,Healthy,-1.0
MAH-SAT-TAG-1917,SAT,Khillari,7.0,177,38.63,-0.15,38.51,498.3,-10.7,296.0,-13.8,105.2,-5.2,Healthy,Healthy,-1.0
MAH-NAS-TAG-1918,NAS,Murrah Buffalo,6.2,96,38.2,0.04,38.52,459.1,-2.0,235.8,9.3,87.8,12.2,Healthy,Healthy,-1.0
MAH-NAS-TAG-1918,NAS,Murrah Buffalo,6.2,169,38.22,0.15,38.5,382.4,15.0,198.0,23.8,85.0,15.0,Sub-clinical,Ketosis,1.7
MAH-NAS-TAG-1918,NAS,Murrah Buffalo,6.2,199,38.45,-0.17,38.4,355.4,21.0,184.5,29.0,98.3,1.7,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1918,NAS,Murrah Buffalo,6.2,244,38.08,-0.11,38.27,260.9,42.0,135.8,47.8,74.7,25.3,Clinical,Ketosis,0.0
MAH-KOL-TAG-1919,KOL,Murrah Buffalo,8.8,81,38.44,0.05,38.24,502.8,-11.7,254.4,2.2,103.8,-3.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1919,KOL,Murrah Buffalo,8.8,151,38.31,-0.06,38.27,465.8,-3.5,233.2,10.3,95.3,4.7,Sub-clinical,Ketosis,1.4
MAH-KOL-TAG-1919,KOL,Murrah Buffalo,8.8,176,38.42,0.1,38.14,401.3,10.8,201.8,22.4,92.5,7.5,Sub-clinical,Ketosis,0.4
MAH-KOL-TAG-1919,KOL,Murrah Buffalo,8.8,220,37.72,-0.17,37.97,304.2,32.4,137.3,47.2,58.6,41.4,Clinical,Ketosis,0.0
MAH-KOL-TAG-1920,KOL,Khillari,4.1,139,38.19,-0.19,38.38,399.4,11.2,255.7,1.7,96.1,3.9,Healthy,Healthy,-1.0
MAH-KOL-TAG-1920,KOL,Khillari,4.1,210,38.74,0.3,38.53,378.9,15.8,243.3,6.4,86.8,13.2,Sub-clinical,Mastitis,1.4
MAH-KOL-TAG-1920,KOL,Khillari,4.1,236,39.01,0.44,38.96,303.2,32.6,223.2,14.2,79.7,20.3,Sub-clinical,Mastitis,0.4
MAH-KOL-TAG-1920,KOL,Khillari,4.1,280,39.91,0.28,39.63,246.9,45.1,201.2,22.6,87.4,12.6,Clinical,Mastitis,0.0
MAH-PUN-TAG-1921,PUN,Dangi,3.7,153,38.68,0.11,38.47,507.7,-12.8,297.5,-14.4,116.3,-16.3,Healthy,Healthy,-1.0
MAH-PUN-TAG-1921,PUN,Dangi,3.7,225,39.02,0.36,38.65,466.9,-3.8,264.1,-1.6,108.1,-8.1,Sub-clinical,LSD,1.5
MAH-PUN-TAG-1921,PUN,Dangi,3.7,252,39.63,0.37,39.11,405.4,9.9,249.3,4.1,101.0,-1.0,Sub-clinical,LSD,0.4
MAH-PUN-TAG-1921,PUN,Dangi,3.7,297,40.2,0.3,39.85,375.1,16.6,207.6,20.2,87.8,12.2,Clinical,LSD,0.0
MAH-SAN-TAG-1922,SAN,Dangi,8.2,64,38.71,-0.02,38.54,415.2,7.7,295.2,-13.5,105.1,-5.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1922,SAN,Dangi,8.2,131,38.82,-0.05,38.51,451.1,-0.2,293.0,-12.7,111.9,-11.9,Healthy,Healthy,-1.0
MAH-SAN-TAG-1922,SAN,Dangi,8.2,151,38.55,-0.04,38.5,474.5,-5.4,294.0,-13.1,104.3,-4.3,Healthy,Healthy,-1.0
MAH-SAN-TAG-1922,SAN,Dangi,8.2,194,38.16,0.01,38.49,466.2,-3.6,266.4,-2.5,83.3,16.7,Healthy,Healthy,-1.0
MAH-NAS-TAG-1923,NAS,Dangi,5.2,88,38.77,0.03,38.6,419.9,6.7,265.4,-2.1,110.6,-10.6,Healthy,Healthy,-1.0
MAH-NAS-TAG-1923,NAS,Dangi,5.2,165,38.27,0.09,38.53,371.2,17.5,209.7,19.3,78.8,21.2,Sub-clinical,Ketosis,1.8
MAH-NAS-TAG-1923,NAS,Dangi,5.2,198,38.48,0.05,38.47,354.1,21.3,192.6,25.9,90.9,9.1,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1923,NAS,Dangi,5.2,244,38.1,-0.15,38.31,264.5,41.2,140.4,46.0,68.0,32.0,Clinical,Ketosis,0.0
MAH-AHM-TAG-1924,AHM,Dangi,2.7,91,38.3,-0.02,38.43,443.4,1.5,236.9,8.9,101.5,-1.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1924,AHM,Dangi,2.7,163,38.42,0.08,38.44,459.2,-2.0,223.0,14.2,96.3,3.7,Healthy,Healthy,-1.0
MAH-AHM-TAG-1924,AHM,Dangi,2.7,190,38.14,0.02,38.4,468.2,-4.0,219.6,15.5,78.0,22.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1924,AHM,Dangi,2.7,235,38.32,0.09,38.38,445.3,1.0,249.5,4.0,99.9,0.1,Healthy,Healthy,-1.0
MAH-PUN-TAG-1925,PUN,Gir Cross,3.5,60,39.11,-0.18,38.82,483.7,-2.9,268.1,-3.1,132.1,-32.1,Healthy,Healthy,-1.0
MAH-PUN-TAG-1925,PUN,Gir Cross,3.5,127,38.82,-0.05,38.83,509.6,-8.4,265.2,-2.0,114.1,-14.1,Healthy,Healthy,-1.0
MAH-PUN-TAG-1925,PUN,Gir Cross,3.5,148,38.68,0.0,38.8,505.7,-7.6,247.5,4.8,105.0,-5.0,Healthy,Healthy,-1.0
MAH-PUN-TAG-1925,PUN,Gir Cross,3.5,192,38.43,-0.12,38.79,483.1,-2.8,237.5,8.7,98.3,1.7,Healthy,Healthy,-1.0
MAH-KOL-TAG-1926,KOL,HF Cross,5.8,165,38.49,-0.06,38.74,463.6,1.4,246.3,5.3,89.2,10.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1926,KOL,HF Cross,5.8,241,38.31,-0.14,38.7,491.6,-4.6,239.4,7.9,82.3,17.7,Healthy,Healthy,-1.0
MAH-KOL-TAG-1926,KOL,HF Cross,5.8,272,38.9,0.05,38.7,505.9,-7.6,272.6,-4.8,101.8,-1.8,Healthy,Healthy,-1.0
MAH-KOL-TAG-1926,KOL,HF Cross,5.8,319,38.9,0.12,38.7,506.0,-7.7,270.1,-3.9,107.1,-7.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1927,SAN,Dangi,2.0,74,38.36,0.07,38.57,467.6,-3.9,246.3,5.3,92.2,7.8,Healthy,Healthy,-1.0
MAH-SAN-TAG-1927,SAN,Dangi,2.0,140,38.86,0.33,38.75,378.8,15.8,228.4,12.2,88.6,11.4,Sub-clinical,LSD,1.2
MAH-SAN-TAG-1927,SAN,Dangi,2.0,161,39.66,0.54,39.19,337.9,24.9,226.6,12.8,78.3,21.7,Sub-clinical,LSD,0.3
MAH-SAN-TAG-1927,SAN,Dangi,2.0,204,40.5,0.38,39.93,305.7,32.1,198.7,23.6,82.0,18.0,Clinical,LSD,0.0
MAH-SAN-TAG-1928,SAN,HF Cross,6.4,98,38.39,0.16,38.49,472.4,-0.5,237.1,8.8,82.6,17.4,Healthy,Healthy,-1.0
MAH-SAN-TAG-1928,SAN,HF Cross,6.4,176,39.14,0.4,38.72,433.8,7.7,252.9,2.7,92.9,7.1,Sub-clinical,Mastitis,1.9
MAH-SAN-TAG-1928,SAN,HF Cross,6.4,209,39.37,0.37,39.13,336.0,28.5,231.7,10.9,86.9,13.1,Sub-clinical,Mastitis,0.5
MAH-SAN-TAG-1928,SAN,HF Cross,6.4,256,40.0,0.23,39.76,249.6,46.9,194.8,25.1,81.8,18.2,Clinical,Mastitis,0.0
MAH-SAN-TAG-1929,SAN,Murrah Buffalo,7.1,117,38.19,0.05,38.38,444.1,1.3,265.3,-2.0,88.4,11.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1929,SAN,Murrah Buffalo,7.1,185,38.51,0.01,38.41,418.0,7.1,281.1,-8.1,97.4,2.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1929,SAN,Murrah Buffalo,7.1,208,38.41,-0.17,38.39,434.4,3.5,303.5,-16.7,108.7,-8.7,Healthy,Healthy,-1.0
MAH-SAN-TAG-1929,SAN,Murrah Buffalo,7.1,252,38.87,0.11,38.39,450.1,-0.0,295.9,-13.8,107.0,-7.0,Healthy,Healthy,-1.0
MAH-PUN-TAG-1930,PUN,Khillari,7.6,139,38.37,-0.05,38.46,449.9,0.0,248.3,4.5,95.6,4.4,Healthy,Healthy,-1.0
MAH-PUN-TAG-1930,PUN,Khillari,7.6,208,38.53,-0.19,38.41,384.3,14.6,229.6,11.7,103.9,-3.9,Sub-clinical,Ketosis,1.3
MAH-PUN-TAG-1930,PUN,Khillari,7.6,232,38.37,-0.16,38.31,323.5,28.1,212.0,18.5,99.4,0.6,Sub-clinical,Ketosis,0.3
MAH-PUN-TAG-1930,PUN,Khillari,7.6,276,38.42,0.02,38.18,273.9,39.1,172.0,33.8,89.4,10.6,Clinical,Ketosis,0.0
MAH-KOL-TAG-1931,KOL,Khillari,5.9,108,38.77,-0.07,38.49,439.8,2.3,274.9,-5.7,107.6,-7.6,Healthy,Healthy,-1.0
MAH-KOL-TAG-1931,KOL,Khillari,5.9,182,39.25,0.33,38.69,408.0,9.3,254.1,2.3,96.5,3.5,Sub-clinical,LSD,1.7
MAH-KOL-TAG-1931,KOL,Khillari,5.9,213,39.15,0.37,39.11,341.2,24.2,193.3,25.7,65.1,34.9,Sub-clinical,LSD,0.4
MAH-KOL-TAG-1931,KOL,Khillari,5.9,259,39.9,0.41,39.78,284.5,36.8,166.8,35.8,49.4,50.6,Clinical,LSD,0.0
MAH-PUN-TAG-1932,PUN,Khillari,2.2,103,39.01,-0.05,38.85,512.9,-14.0,281.3,-8.2,95.5,4.5,Healthy,Healthy,-1.0
MAH-PUN-TAG-1932,PUN,Khillari,2.2,174,38.83,-0.13,38.84,511.4,-13.6,275.1,-5.8,95.7,4.3,Healthy,Healthy,-1.0
MAH-PUN-TAG-1932,PUN,Khillari,2.2,200,39.11,-0.04,38.85,503.2,-11.8,283.8,-9.2,101.9,-1.9,Healthy,Healthy,-1.0
MAH-PUN-TAG-1932,PUN,Khillari,2.2,244,38.75,-0.03,38.86,498.5,-10.8,274.4,-5.5,88.5,11.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1933,AHM,Dangi,3.4,153,38.53,0.01,38.33,463.3,-3.0,255.7,1.7,117.0,-17.0,Healthy,Healthy,-1.0
MAH-AHM-TAG-1933,AHM,Dangi,3.4,218,38.41,0.46,38.45,421.6,6.3,220.5,15.2,81.8,18.2,Sub-clinical,Mastitis,1.1
MAH-AHM-TAG-1933,AHM,Dangi,3.4,238,38.75,0.47,38.79,356.5,20.8,201.1,22.7,70.6,29.4,Sub-clinical,Mastitis,0.3
MAH-AHM-TAG-1933,AHM,Dangi,3.4,280,39.88,0.35,39.58,273.3,39.3,195.1,25.0,94.0,6.0,Clinical,Mastitis,0.0
MAH-PUN-TAG-1934,PUN,Red Kandhari,7.1,79,38.46,-0.05,38.35,482.8,-7.3,257.9,0.8,106.8,-6.8,Healthy,Healthy,-1.0
MAH-PUN-TAG-1934,PUN,Red Kandhari,7.1,154,39.07,0.41,38.59,421.9,6.2,258.6,0.5,109.6,-9.6,Sub-clinical,LSD,1.7
MAH-PUN-TAG-1934,PUN,Red Kandhari,7.1,184,39.18,0.08,38.95,330.0,26.7,224.7,13.6,86.4,13.6,Sub-clinical,LSD,0.4
MAH-PUN-TAG-1934,PUN,Red Kandhari,7.1,230,39.95,0.13,39.66,292.5,35.0,186.1,28.4,88.3,11.7,Clinical,LSD,0.0
MAH-SOL-TAG-1935,SOL,HF Cross,7.4,165,38.07,-0.22,38.4,482.9,-2.7,241.7,7.0,94.2,5.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1935,SOL,HF Cross,7.4,232,38.96,0.37,38.55,444.4,5.4,258.0,0.8,103.2,-3.2,Sub-clinical,LSD,1.2
MAH-SOL-TAG-1935,SOL,HF Cross,7.4,254,39.54,0.47,38.97,410.1,12.7,236.7,9.0,95.1,4.9,Sub-clinical,LSD,0.3
MAH-SOL-TAG-1935,SOL,HF Cross,7.4,297,40.0,0.25,39.72,392.0,16.6,184.2,29.2,74.8,25.2,Clinical,LSD,0.0
MAH-SOL-TAG-1936,SOL,Gir Cross,7.7,60,38.63,0.0,38.31,487.7,-3.8,274.7,-5.7,117.8,-17.8,Healthy,Healthy,-1.0
MAH-SOL-TAG-1936,SOL,Gir Cross,7.7,125,38.56,0.37,38.4,469.5,0.1,235.0,9.6,94.0,6.0,Sub-clinical,Mastitis,1.1
MAH-SOL-TAG-1936,SOL,Gir Cross,7.7,144,38.72,0.66,38.79,386.7,17.7,198.8,23.5,84.3,15.7,Sub-clinical,Mastitis,0.3
MAH-SOL-TAG-1936,SOL,Gir Cross,7.7,187,39.59,0.36,39.54,308.3,34.4,186.7,28.2,82.1,17.9,Clinical,Mastitis,0.0
MAH-KOL-TAG-1937,KOL,Red Kandhari,6.5,110,38.71,-0.25,38.52,460.0,-2.2,260.2,-0.1,111.0,-11.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1937,KOL,Red Kandhari,6.5,184,39.21,0.48,38.73,419.7,6.7,235.5,9.4,97.0,3.0,Sub-clinical,LSD,1.6
MAH-KOL-TAG-1937,KOL,Red Kandhari,6.5,213,39.04,0.47,39.09,386.1,14.2,186.9,28.1,64.6,35.4,Sub-clinical,LSD,0.4
MAH-KOL-TAG-1937,KOL,Red Kandhari,6.5,259,39.94,0.26,39.79,332.8,26.0,155.9,40.0,63.0,37.0,Clinical,LSD,0.0
MAH-NAS-TAG-1938,NAS,Murrah Buffalo,5.6,79,38.48,0.07,38.31,467.0,-3.8,288.1,-10.8,88.5,11.5,Healthy,Healthy,-1.0
MAH-NAS-TAG-1938,NAS,Murrah Buffalo,5.6,149,38.57,0.28,38.45,432.4,3.9,263.7,-1.4,73.6,26.4,Sub-clinical,LSD,1.4
MAH-NAS-TAG-1938,NAS,Murrah Buffalo,5.6,174,39.14,0.51,38.9,391.8,12.9,232.7,10.5,64.5,35.5,Sub-clinical,LSD,0.3
MAH-NAS-TAG-1938,NAS,Murrah Buffalo,5.6,218,39.35,0.1,39.57,330.5,26.6,180.6,30.5,36.9,63.1,Clinical,LSD,0.0
MAH-SOL-TAG-1939,SOL,Gir Cross,2.5,144,37.93,-0.21,38.3,435.4,7.4,240.9,7.3,83.0,17.0,Healthy,Healthy,-1.0
MAH-SOL-TAG-1939,SOL,Gir Cross,2.5,216,38.46,0.53,38.52,396.9,15.6,221.1,15.0,74.4,25.6,Sub-clinical,LSD,1.6
MAH-SOL-TAG-1939,SOL,Gir Cross,2.5,245,39.07,0.35,39.0,388.6,17.3,207.7,20.1,82.7,17.3,Sub-clinical,LSD,0.4
MAH-SOL-TAG-1939,SOL,Gir Cross,2.5,290,39.61,0.42,39.66,312.5,33.5,154.6,40.5,55.4,44.6,Clinical,LSD,0.0
MAH-SAN-TAG-1940,SAN,Dangi,2.1,91,38.72,0.14,38.67,418.6,7.0,225.0,13.5,94.0,6.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1940,SAN,Dangi,2.1,159,39.32,0.39,38.86,379.7,15.6,216.1,16.9,107.2,-7.2,Sub-clinical,LSD,1.3
MAH-SAN-TAG-1940,SAN,Dangi,2.1,182,39.78,0.56,39.25,352.8,21.6,200.5,22.9,91.8,8.2,Sub-clinical,LSD,0.3
MAH-SAN-TAG-1940,SAN,Dangi,2.1,225,40.37,0.26,39.99,317.5,29.4,158.4,39.1,80.4,19.6,Clinical,LSD,0.0
MAH-PUN-TAG-1941,PUN,HF Cross,6.4,72,37.96,0.02,38.24,476.0,-1.3,217.9,16.2,78.6,21.4,Healthy,Healthy,-1.0
MAH-PUN-TAG-1941,PUN,HF Cross,6.4,147,38.44,0.5,38.43,445.5,5.2,218.6,15.9,91.1,8.9,Sub-clinical,Mastitis,1.8
MAH-PUN-TAG-1941,PUN,HF Cross,6.4,179,39.41,0.35,38.88,367.8,21.7,233.1,10.3,103.5,-3.5,Sub-clinical,Mastitis,0.4
MAH-PUN-TAG-1941,PUN,HF Cross,6.4,225,39.98,0.43,39.51,313.6,33.3,189.5,27.1,93.2,6.8,Clinical,Mastitis,0.0
MAH-KOL-TAG-1942,KOL,Khillari,2.4,151,38.65,0.23,38.49,476.9,-6.0,286.0,-10.0,105.0,-5.0,Healthy,Healthy,-1.0
MAH-KOL-TAG-1942,KOL,Khillari,2.4,228,39.29,0.51,38.79,382.6,15.0,268.1,-3.1,98.0,2.0,Sub-clinical,FMD,1.9
MAH-KOL-TAG-1942,KOL,Khillari,2.4,262,39.28,0.49,39.32,309.9,31.1,176.2,32.2,60.4,39.6,Sub-clinical,FMD,0.5
MAH-KOL-TAG-1942,KOL,Khillari,2.4,309,40.13,0.37,40.2,180.6,59.9,113.7,56.3,42.5,57.5,Clinical,FMD,0.0
MAH-SAN-TAG-1943,SAN,Dangi,4.8,168,38.47,0.22,38.68,469.0,-4.2,217.0,16.5,84.9,15.1,Healthy,Healthy,-1.0
MAH-SAN-TAG-1943,SAN,Dangi,4.8,240,38.58,0.14,38.85,432.3,3.9,199.1,23.4,83.0,17.0,Sub-clinical,Mastitis,1.5
MAH-SAN-TAG-1943,SAN,Dangi,4.8,267,39.14,0.15,39.27,386.6,14.1,193.1,25.7,74.8,25.2,Sub-clinical,Mastitis,0.4
MAH-SAN-TAG-1943,SAN,Dangi,4.8,312,39.69,0.11,39.94,309.8,31.2,144.5,44.4,61.9,38.1,Clinical,Mastitis,0.0
MAH-KOL-TAG-1944,KOL,Red Kandhari,6.7,136,38.66,0.1,38.49,451.4,-0.3,292.0,-12.3,110.7,-10.7,Healthy,Healthy,-1.0
MAH-KOL-TAG-1944,KOL,Red Kandhari,6.7,203,39.43,0.65,38.72,402.2,10.6,254.8,2.0,108.2,-8.2,Sub-clinical,FMD,1.1
MAH-KOL-TAG-1944,KOL,Red Kandhari,6.7,223,39.61,0.61,39.21,378.7,15.8,194.8,25.1,80.3,19.7,Sub-clinical,FMD,0.3
MAH-KOL-TAG-1944,KOL,Red Kandhari,6.7,266,40.14,0.44,40.25,268.5,40.3,121.6,53.2,39.2,60.8,Clinical,FMD,0.0
MAH-SAT-TAG-1945,SAT,Khillari,4.6,60,38.92,0.04,38.49,490.9,-9.1,268.4,-3.2,112.5,-12.5,Healthy,Healthy,-1.0
MAH-SAT-TAG-1945,SAT,Khillari,4.6,133,38.75,-0.09,38.52,479.1,-6.5,269.6,-3.7,119.2,-19.2,Healthy,Healthy,-1.0
MAH-SAT-TAG-1945,SAT,Khillari,4.6,163,38.58,0.22,38.5,451.9,-0.4,238.4,8.3,89.9,10.1,Healthy,Healthy,-1.0
MAH-SAT-TAG-1945,SAT,Khillari,4.6,208,38.7,0.04,38.52,453.0,-0.7,255.8,1.6,104.0,-4.0,Healthy,Healthy,-1.0
MAH-SAN-TAG-1946,SAN,Dangi,7.0,93,38.06,-0.09,38.22,486.5,-8.1,247.8,4.7,98.1,1.9,Healthy,Healthy,-1.0
MAH-SAN-TAG-1946,SAN,Dangi,7.0,169,38.4,0.33,38.5,446.8,0.7,201.8,22.4,75.0,25.0,Sub-clinical,FMD,1.8
MAH-SAN-TAG-1946,SAN,Dangi,7.0,200,39.36,0.36,39.06,392.3,12.8,190.8,26.6,82.9,17.1,Sub-clinical,FMD,0.5
MAH-SAN-TAG-1946,SAN,Dangi,7.0,247,40.15,0.31,39.97,294.7,34.5,121.0,53.5,53.2,46.8,Clinical,FMD,0.0
MAH-NAS-TAG-1947,NAS,Dangi,8.9,134,38.53,-0.2,38.34,474.3,-5.4,283.5,-9.0,118.3,-18.3,Healthy,Healthy,-1.0
MAH-NAS-TAG-1947,NAS,Dangi,8.9,208,38.27,-0.25,38.3,423.6,5.9,245.6,5.5,108.1,-8.1,Sub-clinical,Ketosis,1.6
MAH-NAS-TAG-1947,NAS,Dangi,8.9,237,37.83,-0.24,38.19,355.0,21.1,190.1,26.9,88.0,12.0,Sub-clinical,Ketosis,0.4
MAH-NAS-TAG-1947,NAS,Dangi,8.9,283,37.83,-0.21,38.05,256.5,43.0,152.5,41.3,71.7,28.3,Clinical,Ketosis,0.0
MAH-SAT-TAG-1948,SAT,Gir Cross,3.4,134,38.87,-0.04,38.56,445.8,5.1,271.7,-4.5,110.2,-10.2,Healthy,Healthy,-1.0
MAH-SAT-TAG-1948,SAT,Gir Cross,3.4,209,38.61,0.02,38.59,432.7,7.9,248.6,4.4,102.9,-2.9,Healthy,Healthy,-1.0
MAH-SAT-TAG-1948,SAT,Gir Cross,3.4,239,38.18,-0.03,38.57,470.9,-0.2,239.0,8.1,82.2,17.8,Healthy,Healthy,-1.0
MAH-SAT-TAG-1948,SAT,Gir Cross,3.4,285,38.31,-0.16,38.55,438.5,6.7,247.0,5.0,86.1,13.9,Healthy,Healthy,-1.0
MAH-SAT-TAG-1949,SAT,Gir Cross,3.5,132,38.88,-0.05,38.54,463.6,1.4,283.2,-8.9,108.2,-8.2,Healthy,Healthy,-1.0
MAH-SAT-TAG-1949,SAT,Gir Cross,3.5,201,38.78,-0.18,38.54,431.7,8.1,249.1,4.2,103.3,-3.3,Sub-clinical,Ketosis,1.3
MAH-SAT-TAG-1949,SAT,Gir Cross,3.5,224,38.42,-0.07,38.38,372.9,20.7,222.5,14.4,90.5,9.5,Sub-clinical,Ketosis,0.4
MAH-SAT-TAG-1949,SAT,Gir Cross,3.5,268,38.16,0.03,38.28,273.1,41.9,154.0,40.8,59.3,40.7,Clinical,Ketosis,0.0
MAH-SAN-TAG-1950,SAN,HF Cross,4.9,127,38.95,0.2,38.71,526.7,-12.1,280.8,-8.0,94.4,5.6,Healthy,Healthy,-1.0
MAH-SAN-TAG-1950,SAN,HF Cross,4.9,204,39.57,0.42,38.99,428.7,8.8,264.0,-1.5,101.7,-1.7,Sub-clinical,FMD,1.9
MAH-SAN-TAG-1950,SAN,HF Cross,4.9,238,39.43,0.46,39.53,334.4,28.9,166.4,36.0,60.5,39.5,Sub-clinical,FMD,0.5
MAH-SAN-TAG-1950,SAN,HF Cross,4.9,285,40.27,0.39,40.4,227.4,51.6,132.3,49.1,36.4,63.6,Clinical,FMD,0.0
MAH-AHM-TAG-1951,AHM,Murrah Buffalo,6.8,60,38.46,-0.05,38.2,433.8,3.6,311.8,-19.9,110.5,-10.5,Healthy,Healthy,-1.0
MAH-AHM-TAG-1951,AHM,Murrah Buffalo,6.8,137,38.72,0.46,38.4,361.4,19.7,273.5,-5.2,91.9,8.1,Sub-clinical,BRD,1.9
MAH-AHM-TAG-1951,AHM,Murrah Buffalo,6.8,171,38.54,0.22,38.73,378.8,15.8,227.5,12.5,67.6,32.4,Sub-clinical,BRD,0.5
MAH-AHM-TAG-1951,AHM,Murrah Buffalo,6.8,218,39.07,0.01,39.33,299.7,33.4,193.8,25.5,51.0,49.0,Clinical,BRD,0.0
MAH-SOL-TAG-1952,SOL,HF Cross,6.8,153,38.57,-0.06,38.35,468.1,0.4,270.2,-3.9,91.3,8.7,Healthy,Healthy,-1.0
MAH-SOL-TAG-1952,SOL,HF Cross,6.8,221,38.19,-0.21,38.31,433.2,7.8,217.0,16.5,73.3,26.7,Sub-clinical,Ketosis,1.3
MAH-SOL-TAG-1952,SOL,HF Cross,6.8,244,37.92,-0.12,38.2,360.5,23.3,176.1,32.3,60.4,39.6,Sub-clinical,Ketosis,0.3
MAH-SOL-TAG-1952,SOL,HF Cross,6.8,288,37.61,-0.22,38.04,238.4,49.3,131.5,49.4,42.0,58.0,Clinical,Ketosis,0.0
MAH-SOL-TAG-1953,SOL,Khillari,3.3,165,38.21,0.11,38.51,445.9,0.9,271.7,-4.5,93.8,6.2,Healthy,Healthy,-1.0
MAH-SOL-TAG-1953,SOL,Khillari,3.3,230,38.73,-0.04,38.54,456.0,-1.3,303.0,-16.5,103.3,-3.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1953,SOL,Khillari,3.3,250,38.76,-0.11,38.54,472.5,-5.0,307.3,-18.2,113.3,-13.3,Healthy,Healthy,-1.0
MAH-SOL-TAG-1953,SOL,Khillari,3.3,292,38.47,0.08,38.55,486.2,-8.0,274.3,-5.5,94.8,5.2,Healthy,Healthy,-1.0
MAH-AHM-TAG-1954,AHM,Gir Cross,5.7,132,38.66,0.14,38.3,471.9,-0.4,280.0,-7.7,113.1,-13.1,Healthy,Healthy,-1.0
MAH-AHM-TAG-1954,AHM,Gir Cross,5.7,202,38.98,0.48,38.48,449.2,4.4,250.1,3.8,105.1,-5.1,Sub-clinical,LSD,1.4
MAH-AHM-TAG-1954,AHM,Gir Cross,5.7,226,39.34,0.36,38.86,407.8,13.2,218.2,16.1,89.6,10.4,Sub-clinical,LSD,0.4
MAH-AHM-TAG-1954,AHM,Gir Cross,5.7,271,39.91,0.38,39.59,370.4,21.2,173.7,33.2,65.3,34.7,Clinical,LSD,0.0
MAH-NAS-TAG-1955,NAS,HF Cross,3.7,100,38.53,0.0,38.65,510.1,-8.5,249.0,4.2,85.9,14.1,Healthy,Healthy,-1.0
MAH-NAS-TAG-1955,NAS,HF Cross,3.7,167,38.76,0.49,38.76,448.6,4.6,202.8,22.0,70.8,29.2,Sub-clinical,BRD,1.1
MAH-NAS-TAG-1955,NAS,HF Cross,3.7,187,39.29,0.41,39.16,375.5,20.1,196.2,24.5,75.0,25.0,Sub-clinical,BRD,0.3
MAH-NAS-TAG-1955,NAS,HF Cross,3.7,230,40.35,0.26,39.86,325.8,30.7,187.0,28.1,80.4,19.6,Clinical,BRD,0.0
MAH-PUN-TAG-1956,PUN,Khillari,2.4,151,38.95,0.15,38.73,464.0,-3.1,267.6,-2.9,92.9,7.1,Healthy,Healthy,-1.0
MAH-PUN-TAG-1956,PUN,Khillari,2.4,228,39.58,0.36,39.0,367.0,18.4,245.3,5.7,94.3,5.7,Sub-clinical,FMD,1.9
MAH-PUN-TAG-1956,PUN,Khillari,2.4,262,39.43,0.32,39.55,282.3,37.3,173.1,33.4,50.2,49.8,Sub-clinical,FMD,0.5
MAH-PUN-TAG-1956,PUN,Khillari,2.4,309,40.4,0.32,40.45,184.7,59.0,119.8,53.9,35.5,64.5,Clinical,FMD,0.0
MAH-SAT-TAG-1957,SAT,HF Cross,3.1,57,38.75,0.04,38.6,483.8,-2.9,264.1,-1.6,118.4,-18.4,Healthy,Healthy,-1.0
